1.2721e-01 0.0000e+00 1.7058e-01 0.0000e+00 1.8349e-01 1.6159e-01 8.7115e-02 0.0000e+00 2.0003e-02 1.4582e-02 4.0257e-01
1.2546e-01 0.0000e+00 1.5478e-01 0.0000e+00 1.4951e-01 1.1674e-01 3.2260e-02 0.0000e+00 9.9512e-02 8.1651e-02 3.8486e-01
1.2249e-01 0.0000e+00 1.3479e-01 0.0000e+00 1.4818e-01 6.1282e-02 4.5085e-02 0.0000e+00 8.6971e-02 7.9441e-02 3.9545e-01
1.2606e-01 0.0000e+00 1.7703e-01 0.0000e+00 1.7984e-01 2.4251e-01 1.0003e-02 0.0000e+00 9.7130e-02 7.1999e-02 3.8772e-01
1.2429e-01 0.0000e+00 1.3553e-01 0.0000e+00 1.3370e-01 5.0000e-02 3.5891e-02 0.0000e+00 1.0000e-01 9.2235e-02 4.0825e-01
1.2622e-01 0.0000e+00 1.2891e-01 0.0000e+00 1.3307e-01 5.0000e-02 3.2319e-02 0.0000e+00 9.8138e-02 9.6963e-02 3.9258e-01
1.2661e-01 0.0000e+00 1.4137e-01 0.0000e+00 1.2975e-01 5.0000e-02 3.7419e-02 0.0000e+00 1.0000e-01 9.0604e-02 3.9660e-01
1.2801e-01 0.0000e+00 1.4998e-01 0.0000e+00 1.6078e-01 1.5070e-01 2.2913e-02 0.0000e+00 9.8967e-02 8.4312e-02 3.9747e-01
1.2597e-01 0.0000e+00 1.4781e-01 0.0000e+00 1.5292e-01 8.1992e-02 6.3584e-02 0.0000e+00 6.6292e-02 5.6952e-02 3.8902e-01
1.2561e-01 0.0000e+00 1.6044e-01 0.0000e+00 1.8406e-01 2.2553e-01 1.6047e-02 0.0000e+00 8.1316e-02 6.3064e-02 3.9051e-01
1.2643e-01 0.0000e+00 1.3275e-01 0.0000e+00 1.3274e-01 5.6172e-02 3.2022e-02 0.0000e+00 9.9998e-02 9.6139e-02 3.9941e-01
1.2412e-01 0.0000e+00 1.5505e-01 0.0000e+00 1.5136e-01 1.0408e-01 4.4777e-02 0.0000e+00 8.6805e-02 7.0761e-02 3.8185e-01
1.2651e-01 0.0000e+00 1.5198e-01 0.0000e+00 1.3513e-01 5.1379e-02 4.9002e-02 0.0000e+00 9.1614e-02 7.7308e-02 3.8730e-01
1.2607e-01 0.0000e+00 1.4049e-01 0.0000e+00 1.4119e-01 7.5672e-02 3.8320e-02 0.0000e+00 9.1962e-02 8.3103e-02 3.9495e-01
1.2248e-01 0.0000e+00 1.4055e-01 0.0000e+00 1.4462e-01 6.3473e-02 4.2695e-02 0.0000e+00 9.3230e-02 8.2321e-02 3.8009e-01
1.2884e-01 0.0000e+00 1.5625e-01 0.0000e+00 1.4617e-01 1.0166e-01 4.6523e-02 0.0000e+00 7.9275e-02 6.6524e-02 3.8754e-01
1.2527e-01 0.0000e+00 1.3587e-01 0.0000e+00 1.4448e-01 6.3522e-02 4.5706e-02 0.0000e+00 8.3237e-02 7.7099e-02 3.9576e-01
1.2214e-01 0.0000e+00 1.3140e-01 0.0000e+00 1.5351e-01 5.0241e-02 5.9083e-02 0.0000e+00 7.3639e-02 6.8899e-02 3.8389e-01
1.2407e-01 0.0000e+00 1.3692e-01 0.0000e+00 1.4425e-01 6.1264e-02 4.1290e-02 0.0000e+00 9.1008e-02 8.2996e-02 3.8980e-01
1.2910e-01 0.0000e+00 1.3927e-01 0.0000e+00 1.3071e-01 5.2168e-02 3.4351e-02 0.0000e+00 9.9889e-02 9.3478e-02 4.0968e-01
1.2860e-01 0.0000e+00 1.5572e-01 0.0000e+00 1.5479e-01 1.2382e-01 4.1898e-02 0.0000e+00 7.7235e-02 6.4386e-02 3.9900e-01
1.2291e-01 0.0000e+00 1.2803e-01 0.0000e+00 1.4159e-01 5.0097e-02 4.1536e-02 0.0000e+00 8.8135e-02 8.5074e-02 3.8728e-01
1.3003e-01 0.0000e+00 1.6019e-01 0.0000e+00 1.7193e-01 1.9852e-01 2.3184e-02 0.0000e+00 6.9110e-02 5.6382e-02 3.8986e-01
1.2724e-01 0.0000e+00 1.5456e-01 0.0000e+00 1.6295e-01 1.5928e-01 2.8419e-02 0.0000e+00 8.6046e-02 7.0908e-02 4.0345e-01
1.2720e-01 0.0000e+00 1.6407e-01 0.0000e+00 1.7493e-01 2.1736e-01 1.2882e-02 0.0000e+00 9.9965e-02 7.9235e-02 3.8647e-01
1.2753e-01 0.0000e+00 1.5372e-01 0.0000e+00 1.4934e-01 1.0585e-01 4.4730e-02 0.0000e+00 8.0624e-02 6.7937e-02 3.9004e-01
1.2495e-01 0.0000e+00 1.4174e-01 0.0000e+00 1.5136e-01 6.5586e-02 6.4637e-02 0.0000e+00 6.7660e-02 5.9982e-02 3.8455e-01
1.2635e-01 0.0000e+00 1.3380e-01 0.0000e+00 1.3313e-01 5.0001e-02 3.3528e-02 0.0000e+00 1.0000e-01 9.5250e-02 3.9825e-01
1.2955e-01 0.0000e+00 1.4823e-01 0.0000e+00 1.4378e-01 8.5120e-02 4.3618e-02 0.0000e+00 8.3131e-02 7.2935e-02 3.9775e-01
1.2137e-01 0.0000e+00 1.1976e-01 0.0000e+00 1.4010e-01 5.0000e-02 3.0014e-02 0.0000e+00 9.8544e-02 9.9971e-02 3.9798e-01
1.2715e-01 0.0000e+00 1.4571e-01 0.0000e+00 1.3837e-01 7.0185e-02 3.8662e-02 0.0000e+00 9.5573e-02 8.4292e-02 3.9757e-01
1.2544e-01 0.0000e+00 1.3201e-01 0.0000e+00 1.4613e-01 5.0023e-02 5.8504e-02 0.0000e+00 7.1013e-02 6.7363e-02 3.9131e-01
1.2482e-01 0.0000e+00 1.3322e-01 0.0000e+00 1.3533e-01 5.2568e-02 3.4829e-02 0.0000e+00 9.8587e-02 9.3468e-02 3.8485e-01
1.2402e-01 0.0000e+00 1.6200e-01 0.0000e+00 1.7686e-01 1.9346e-01 2.0844e-02 0.0000e+00 9.8305e-02 7.4737e-02 3.9994e-01
1.2482e-01 0.0000e+00 1.6848e-01 0.0000e+00 1.8995e-01 2.3217e-01 2.8226e-02 0.0000e+00 4.4956e-02 3.3221e-02 3.9540e-01
1.2779e-01 0.0000e+00 1.4470e-01 0.0000e+00 1.4722e-01 5.7677e-02 6.6606e-02 0.0000e+00 6.7148e-02 5.9453e-02 4.1133e-01
1.2878e-01 0.0000e+00 1.6755e-01 0.0000e+00 1.6723e-01 1.9162e-01 1.9590e-02 0.0000e+00 9.4353e-02 7.3993e-02 3.8404e-01
1.2430e-01 0.0000e+00 1.3341e-01 0.0000e+00 1.3270e-01 5.0000e-02 3.4657e-02 0.0000e+00 1.0000e-01 9.3945e-02 3.9647e-01
1.2515e-01 0.0000e+00 1.4973e-01 0.0000e+00 1.6076e-01 8.5328e-02 7.8933e-02 0.0000e+00 5.4435e-02 4.5598e-02 3.9597e-01
1.2542e-01 0.0000e+00 1.3189e-01 0.0000e+00 1.3526e-01 5.0117e-02 3.3676e-02 0.0000e+00 9.8900e-02 9.4781e-02 3.9056e-01
1.2687e-01 0.0000e+00 1.4604e-01 0.0000e+00 1.4676e-01 8.2238e-02 5.0678e-02 0.0000e+00 7.7444e-02 6.7962e-02 4.0193e-01
1.2265e-01 0.0000e+00 1.4404e-01 0.0000e+00 1.6116e-01 1.1802e-01 3.6773e-02 0.0000e+00 8.8747e-02 7.5639e-02 3.9403e-01
1.2617e-01 0.0000e+00 1.5049e-01 0.0000e+00 1.3613e-01 5.1047e-02 4.3115e-02 0.0000e+00 9.8267e-02 8.2905e-02 3.9685e-01
1.2477e-01 0.0000e+00 1.4767e-01 0.0000e+00 1.7205e-01 1.5491e-01 2.8493e-02 0.0000e+00 8.9322e-02 7.4946e-02 3.9572e-01
1.2100e-01 0.0000e+00 1.3771e-01 0.0000e+00 1.4540e-01 5.8229e-02 4.7574e-02 0.0000e+00 8.8177e-02 7.8423e-02 3.7870e-01
1.3053e-01 0.0000e+00 1.6707e-01 0.0000e+00 1.7353e-01 2.2234e-01 1.0027e-02 0.0000e+00 9.9974e-02 7.9879e-02 3.9892e-01
1.2486e-01 0.0000e+00 1.3622e-01 0.0000e+00 1.3526e-01 5.1328e-02 3.5653e-02 0.0000e+00 9.9952e-02 9.2412e-02 4.0069e-01
1.2503e-01 0.0000e+00 1.5621e-01 0.0000e+00 1.7179e-01 1.6091e-01 4.6375e-02 0.0000e+00 6.0379e-02 4.9056e-02 3.8877e-01
1.2494e-01 0.0000e+00 1.6777e-01 0.0000e+00 1.7826e-01 2.1256e-01 1.7198e-02 0.0000e+00 9.7604e-02 7.3375e-02 3.9471e-01
1.2693e-01 0.0000e+00 1.4779e-01 0.0000e+00 1.3764e-01 7.5086e-02 3.5918e-02 0.0000e+00 9.9996e-02 8.6717e-02 3.9747e-01
1.2746e-01 0.0000e+00 1.4495e-01 0.0000e+00 1.4744e-01 8.3956e-02 4.9807e-02 0.0000e+00 7.6372e-02 6.7623e-02 4.0449e-01
